#,MachineName,Category,EntryType,Source,TimeGenerated,country,regionName,city,isp,reconstruction_error,anomaly_score,is_anomaly,severity
68351,Mehul,Logging/Recovery,Information,ESENT,2020-12-04 17:25:00,India,Gujarat,Surat,BSNL Internet,2.9692438,0.065690055,True,LOW
68357,Mehul,General,Information,ESENT,2020-12-04 17:25:00,India,Gujarat,Surat,BSNL Internet,2.8255966,0.062505536,True,LOW
68377,Mehul,General,Information,ESENT,2020-12-04 17:25:00,India,Gujarat,Surat,BSNL Internet,2.0992084,0.046402197,True,LOW
68384,Mehul,Logging/Recovery,Information,ESENT,2020-12-04 17:32:00,India,Gujarat,Surat,BSNL Internet,4.0397468,0.089422084,True,LOW
68399,Mehul,General,Information,ESENT,2020-12-04 17:32:00,India,Gujarat,Surat,BSNL Internet,4.0023484,0.088593,True,LOW
68412,Mehul,General,Information,ESENT,2020-12-04 17:32:00,India,Gujarat,Surat,BSNL Internet,2.7149293,0.060052145,True,LOW
70206,Mehul,Logging/Recovery,Information,ESENT,2020-12-03 16:52:00,India,Gujarat,Surat,BSNL Internet,3.9025953,0.08638157,True,LOW
70242,Mehul,General,Information,ESENT,2020-12-03 16:44:00,India,Gujarat,Surat,BSNL Internet,2.7567582,0.060979452,True,LOW
70278,Mehul,Logging/Recovery,Information,ESENT,2020-12-03 16:44:00,India,Gujarat,Surat,BSNL Internet,2.9732103,0.06577799,True,LOW
70284,Mehul,0,Information,Software Protection Platform Service,2020-12-03 16:35:00,India,Gujarat,Surat,BSNL Internet,2.1153474,0.046759985,True,LOW
70341,Mehul,General,Information,ESENT,2020-12-03 16:52:00,India,Gujarat,Surat,BSNL Internet,2.4259825,0.05364647,True,LOW
70346,Mehul,General,Information,ESENT,2020-12-03 16:44:00,India,Gujarat,Surat,BSNL Internet,2.153025,0.047595263,True,LOW
70376,Mehul,0,Information,System Restore,2020-12-02 10:30:00,India,Gujarat,Surat,BSNL Internet,2.017361,0.04458772,True,LOW
70379,Mehul,General,Information,ESENT,2020-12-03 16:52:00,India,Gujarat,Surat,BSNL Internet,4.0073547,0.08870398,True,LOW
70393,Mehul,Logging/Recovery,Information,ESENT,2020-12-03 16:52:00,India,Gujarat,Surat,BSNL Internet,4.1240773,0.091291614,True,LOW
70397,Mehul,0,Information,Software Protection Platform Service,2020-12-03 16:43:00,India,Gujarat,Surat,BSNL Internet,2.1153474,0.046759985,True,LOW
70408,Mehul,Logging/Recovery,Information,ESENT,2020-12-03 16:44:00,India,Gujarat,Surat,BSNL Internet,3.1655843,0.07004274,True,LOW
70427,Mehul,Logging/Recovery,Information,ESENT,2020-12-03 16:44:00,India,Gujarat,Surat,BSNL Internet,3.0940518,0.06845693,True,LOW
70437,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-12-21 07:12:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,2.528823,0.055926345,True,LOW
70455,LAPTOP-1MKMTVPM,Logging/Recovery,Information,ESENT,2020-12-21 07:12:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,3.5325491,0.078177996,True,LOW
70474,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-12-21 07:12:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,2.0279653,0.04482281,True,LOW
70475,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-12-21 07:11:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,2.6522744,0.058663145,True,LOW
70481,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-12-21 07:11:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,2.1411376,0.04733173,True,LOW
70508,LAPTOP-1MKMTVPM,Logging/Recovery,Information,ESENT,2020-12-18 15:15:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,3.5117486,0.07771687,True,LOW
70523,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-12-18 15:15:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,2.457907,0.054354206,True,LOW
70547,LAPTOP-1MKMTVPM,Logging/Recovery,Information,ESENT,2020-12-17 11:01:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,3.5125957,0.07773565,True,LOW
70589,LAPTOP-1MKMTVPM,Logging/Recovery,Information,ESENT,2020-12-21 16:26:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,3.5207982,0.077917494,True,LOW
70631,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-12-21 16:26:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,2.5572972,0.056557592,True,LOW
70632,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-12-21 16:26:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,2.3206654,0.05131169,True,LOW
70681,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-12-17 11:01:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,2.5454018,0.056293882,True,LOW
70705,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-12-17 11:01:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,2.1644657,0.04784889,True,LOW
70727,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-12-17 15:24:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,2.4306853,0.053750727,True,LOW
70772,LAPTOP-1MKMTVPM,Logging/Recovery,Information,ESENT,2020-12-15 18:24:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,3.5159032,0.077808976,True,LOW
70788,LAPTOP-1MKMTVPM,Logging/Recovery,Information,ESENT,2020-12-16 10:07:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,3.5085318,0.077645555,True,LOW
70789,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-12-16 09:49:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,2.5121825,0.05555744,True,LOW
70791,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-12-16 08:53:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,2.4648707,0.054508585,True,LOW
70795,LAPTOP-1MKMTVPM,Logging/Recovery,Information,ESENT,2020-12-16 16:27:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,3.5111918,0.07770453,True,LOW
70820,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-12-15 08:19:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,2.723439,0.060240798,True,LOW
70864,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-12-14 14:56:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,2.6733422,0.0591302,True,LOW
70885,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-12-15 18:24:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,2.837757,0.06277512,True,LOW
70888,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-12-14 14:56:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,2.117246,0.046802074,True,LOW
70895,LAPTOP-1MKMTVPM,Logging/Recovery,Information,ESENT,2020-12-14 11:08:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,3.5237546,0.07798303,True,LOW
70904,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-12-16 10:07:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,2.8288054,0.062576674,True,LOW
70905,LAPTOP-1MKMTVPM,Logging/Recovery,Information,ESENT,2020-12-16 10:07:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,3.5085442,0.07764583,True,LOW
70941,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-12-16 16:27:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,2.841313,0.06285395,True,LOW
70944,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-12-15 16:15:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,2.140123,0.047309235,True,LOW
70960,LAPTOP-1MKMTVPM,Logging/Recovery,Information,ESENT,2020-12-14 14:59:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,3.5227363,0.07796046,True,LOW
70998,LAPTOP-1MKMTVPM,Logging/Recovery,Information,ESENT,2020-12-15 08:19:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,3.5163145,0.077818096,True,LOW
71023,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-12-15 16:15:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,3.8158758,0.08445908,True,LOW
71026,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-12-15 08:19:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,2.1291232,0.047065385,True,LOW
71053,LAPTOP-1MKMTVPM,Logging/Recovery,Information,ESENT,2020-12-15 16:15:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,3.9380286,0.08716709,True,LOW
71061,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-12-14 14:59:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,2.2530756,0.04981329,True,LOW
71077,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-12-16 09:49:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,2.0408134,0.04510764,True,LOW
71107,LAPTOP-1MKMTVPM,Logging/Recovery,Information,ESENT,2020-12-16 08:53:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,3.5188885,0.07787515,True,LOW
71122,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-12-14 11:08:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,2.7308104,0.060404215,True,LOW
71123,LAPTOP-1MKMTVPM,Logging/Recovery,Information,ESENT,2020-12-17 15:24:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,3.509448,0.07766587,True,LOW
71140,LAPTOP-1MKMTVPM,Logging/Recovery,Information,ESENT,2020-12-16 09:49:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,3.5114267,0.077709734,True,LOW
71144,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-12-16 16:27:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,2.026673,0.04479416,True,LOW
71217,LAPTOP-1MKMTVPM,Logging/Recovery,Information,ESENT,2020-12-12 16:30:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,3.9471085,0.087368384,True,LOW
71242,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-12-12 16:22:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,2.440617,0.053970907,True,LOW
71248,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-12-14 16:39:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,2.3455777,0.051863972,True,LOW
71263,LAPTOP-1MKMTVPM,Logging/Recovery,Information,ESENT,2020-12-13 16:01:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,3.5177362,0.07784961,True,LOW
71276,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-12-14 16:39:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,3.1657898,0.0700473,True,LOW
71287,LAPTOP-1MKMTVPM,Logging/Recovery,Information,ESENT,2020-12-12 16:06:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,3.5142157,0.07777157,True,LOW
71290,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-12-11 14:27:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,2.1269186,0.04701651,True,LOW
71306,LAPTOP-1MKMTVPM,Logging/Recovery,Information,ESENT,2020-12-14 16:39:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,3.522137,0.07794717,True,LOW
71318,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-12-12 16:06:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,2.8339798,0.06269138,True,LOW
71329,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-12-12 16:22:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,2.1326106,0.047142696,True,LOW
71344,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-12-14 16:38:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,2.5586522,0.05658763,True,LOW
71365,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-12-14 16:38:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,2.2816288,0.050446287,True,LOW
71367,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-12-13 16:01:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,2.4663935,0.054542344,True,LOW
71373,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-12-11 14:27:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,2.6618385,0.058875173,True,LOW
71385,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-12-12 16:30:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,2.1670368,0.047905892,True,LOW
71393,LAPTOP-1MKMTVPM,Logging/Recovery,Information,ESENT,2020-12-14 16:38:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,3.5225575,0.07795649,True,LOW
71411,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-12-13 16:01:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,2.0089839,0.044402007,True,LOW
71415,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-12-12 16:30:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,3.6716208,0.08126108,True,LOW
71430,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-12-12 16:22:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,2.6351292,0.058283053,True,LOW
71517,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-12-11 16:28:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,2.834764,0.062708765,True,LOW
71539,LAPTOP-1MKMTVPM,Logging/Recovery,Information,ESENT,2020-12-11 16:28:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,3.5117211,0.07771626,True,LOW
71569,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-12-10 14:50:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,2.497784,0.05523824,True,LOW
71586,LAPTOP-1MKMTVPM,Logging/Recovery,Information,ESENT,2020-12-09 14:39:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,3.5080698,0.07763532,True,LOW
71615,LAPTOP-1MKMTVPM,Logging/Recovery,Information,ESENT,2020-12-10 14:50:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,3.509,0.07765594,True,LOW
71635,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-12-09 14:39:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,2.0158486,0.044554193,True,LOW
71639,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-12-10 14:50:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,1.9992673,0.044186603,True,LOW
71654,LAPTOP-1MKMTVPM,Logging/Recovery,Information,ESENT,2020-12-09 15:38:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,3.507736,0.07762791,True,LOW
71682,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-12-09 14:39:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,2.7154284,0.06006321,True,LOW
71691,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-12-09 15:38:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,2.711256,0.059970714,True,LOW
71711,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-12-09 15:36:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,2.6591563,0.058815714,True,LOW
71753,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-12-09 15:36:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,2.1015098,0.04645322,True,LOW
71769,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-12-08 12:41:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,2.827173,0.06254048,True,LOW
71841,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-12-09 15:38:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,2.5740895,0.056929864,True,LOW
71868,LAPTOP-1MKMTVPM,Logging/Recovery,Information,ESENT,2020-12-09 15:38:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,3.509404,0.07766489,True,LOW
71874,LAPTOP-1MKMTVPM,Logging/Recovery,Information,ESENT,2020-12-08 12:41:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,3.505796,0.07758491,True,LOW
71879,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-12-09 15:38:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,1.9982352,0.044163723,True,LOW
71957,LAPTOP-1MKMTVPM,Logging/Recovery,Information,ESENT,2020-12-07 15:14:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,3.518082,0.07785727,True,LOW
72004,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-12-07 15:14:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,2.7223537,0.060216736,True,LOW
72025,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-12-06 12:13:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,2.3403945,0.051749066,True,LOW
72040,LAPTOP-1MKMTVPM,Logging/Recovery,Information,ESENT,2020-12-06 12:13:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,3.5163937,0.07781985,True,LOW
72043,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-12-06 12:13:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,2.7246792,0.060268294,True,LOW
72089,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-12-05 15:54:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,2.5117278,0.055547364,True,LOW
72090,LAPTOP-1MKMTVPM,Logging/Recovery,Information,ESENT,2020-12-05 15:54:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,3.5097487,0.07767253,True,LOW
72131,LAPTOP-1MKMTVPM,Logging/Recovery,Information,ESENT,2020-12-03 12:14:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,3.508273,0.07763982,True,LOW
72183,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-12-03 12:14:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,2.4832778,0.054916654,True,LOW
72185,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-12-05 15:54:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,2.0016577,0.044239596,True,LOW
72192,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-12-03 16:19:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,2.1860836,0.04832814,True,LOW
72195,LAPTOP-1MKMTVPM,Logging/Recovery,Information,ESENT,2020-12-03 16:29:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,3.5105262,0.077689774,True,LOW
72230,LAPTOP-1MKMTVPM,Logging/Recovery,Information,ESENT,2020-12-03 16:19:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,3.5076456,0.07762591,True,LOW
72250,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-12-03 16:29:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,2.7185888,0.060133275,True,LOW
72261,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-12-03 16:19:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,2.5457318,0.0563012,True,LOW
72312,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-12-02 15:17:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,2.716334,0.06008329,True,LOW
72351,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-12-02 12:57:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,2.7190251,0.060142945,True,LOW
72383,LAPTOP-1MKMTVPM,Logging/Recovery,Information,ESENT,2020-12-02 12:57:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,3.5115156,0.07771171,True,LOW
72393,LAPTOP-1MKMTVPM,Logging/Recovery,Information,ESENT,2020-12-02 15:17:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,3.5070868,0.077613525,True,LOW
72397,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-12-02 12:57:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,2.3118513,0.05111629,True,LOW
72435,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-12-02 15:17:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,2.0261996,0.044783663,True,LOW
72439,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-12-02 12:45:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,2.7157905,0.060071237,True,LOW
72456,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-12-01 15:48:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,2.5404289,0.056183636,True,LOW
72473,LAPTOP-1MKMTVPM,Logging/Recovery,Information,ESENT,2020-12-01 15:48:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,3.507284,0.07761789,True,LOW
72495,LAPTOP-1MKMTVPM,Logging/Recovery,Information,ESENT,2020-12-02 12:45:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,3.5094755,0.07766648,True,LOW
72517,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-12-01 13:35:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,2.5584738,0.056583676,True,LOW
72527,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-12-01 13:35:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,2.626677,0.05809568,True,LOW
72534,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-12-01 11:41:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,2.7180626,0.06012161,True,LOW
72535,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-12-01 11:41:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,2.280171,0.050413966,True,LOW
72613,LAPTOP-1MKMTVPM,Logging/Recovery,Information,ESENT,2020-12-01 12:55:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,3.5087667,0.07765076,True,LOW
72620,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-12-01 12:55:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,2.8325193,0.062659,True,LOW
72625,LAPTOP-1MKMTVPM,Logging/Recovery,Information,ESENT,2020-12-01 11:41:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,3.5085287,0.07764549,True,LOW
72668,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-12-01 12:17:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,2.459781,0.05439575,True,LOW
72672,LAPTOP-1MKMTVPM,Logging/Recovery,Information,ESENT,2020-12-01 12:17:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,3.5120234,0.07772297,True,LOW
72710,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-11-29 07:18:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,2.3525872,0.05201937,True,LOW
72732,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-11-29 07:18:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,2.5661173,0.056753125,True,LOW
72768,LAPTOP-1MKMTVPM,0,Information,MsiInstaller,2020-11-21 16:11:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,9.425525,0.20881966,True,LOW
72770,LAPTOP-1MKMTVPM,Logging/Recovery,Information,ESENT,2020-11-21 15:51:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,3.7968643,0.08403762,True,LOW
72773,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-11-21 15:37:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,2.717896,0.060117915,True,LOW
72774,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-11-30 12:20:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,2.092181,0.04624641,True,LOW
72821,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-11-30 12:20:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,2.5068133,0.05543841,True,LOW
72822,LAPTOP-1MKMTVPM,Logging/Recovery,Information,ESENT,2020-11-30 12:20:00,India,Gujarat,Ahmedabad,Gtpl Chelikam Networks India Pvt. Ltd.,3.5240111,0.07798872,True,LOW
